L_anypoint_x,L_anypoint_y,R_anypoint_x,R_anypoint_y,Confidence
1188.000,1470.000,1013.087,1487.349,0.584
1416.000,898.000,1400.263,913.450,0.584
640.000,1012.000,511.288,1027.284,0.584
1576.000,40.000,1527.466,64.861,0.584
408.000,722.000,224.927,737.113,0.584
2404.000,160.000,2190.891,191.157,0.583
724.000,1172.000,618.950,1187.427,0.583
2524.000,528.000,2325.260,541.988,0.583
1100.000,442.000,1076.011,457.245,0.583
2204.000,256.000,2026.414,289.122,0.583
972.000,1484.000,706.754,1468.441,0.583
664.000,554.000,537.313,569.868,0.583
1632.000,1308.000,1502.520,1325.797,0.583
1036.000,1460.000,717.582,1507.726,0.583
2444.000,1052.000,2246.252,1066.140,0.583
996.000,1260.000,907.274,1274.412,0.583
1076.000,1132.000,1010.394,1148.716,0.583
1416.000,1196.000,1333.826,1210.209,0.583
1552.000,642.000,1530.258,658.958,0.583
1156.000,1204.000,1082.082,1220.570,0.583
2188.000,1382.000,1996.579,1429.660,0.583
756.000,786.000,641.956,800.937,0.583
2380.000,1574.000,2171.396,1589.394,0.583
1132.000,1188.000,1058.075,1203.090,0.582
876.000,1308.000,764.190,1325.135,0.582
608.000,1316.000,503.730,1331.992,0.582
1760.000,1356.000,1623.729,1370.896,0.582
664.000,570.000,541.459,586.386,0.582
2196.000,858.000,2029.804,922.235,0.582
256.000,482.000,39.937,499.345,0.582
248.000,1212.000,24.091,1226.243,0.582
1832.000,1540.000,1640.713,1543.126,0.582
1664.000,898.000,1641.430,912.234,0.582
408.000,1734.000,55.422,1766.067,0.582
1616.000,1260.000,1689.255,1252.151,0.582
2396.000,336.000,2189.663,359.357,0.582
1180.000,682.000,1161.517,698.245,0.582
1704.000,328.000,1673.216,345.122,0.582
2460.000,666.000,2290.138,697.883,0.582
2564.000,144.000,2332.867,175.461,0.582
352.000,842.000,158.545,856.516,0.582
1260.000,802.000,1242.620,817.286,0.582
1044.000,1044.000,961.742,1058.502,0.582
1608.000,594.000,1590.267,609.790,0.582
2268.000,264.000,2084.011,290.332,0.581
1044.000,1100.000,1009.448,1115.039,0.581
1760.000,722.000,1737.528,737.685,0.581
672.000,1100.000,543.605,1133.277,0.581
1268.000,1164.000,1206.480,1178.642,0.581
732.000,762.000,617.284,777.837,0.581
1260.000,1092.000,1227.429,1107.346,0.581
1140.000,610.000,1121.059,626.953,0.581
2024.000,1180.000,1959.984,1053.853,0.581
584.000,1468.000,407.703,1484.251,0.581
1148.000,1324.000,1042.240,1337.960,0.581
2364.000,1004.000,2179.774,1019.397,0.581
1068.000,1558.000,858.924,1575.852,0.581
1260.000,1156.000,1198.295,1170.296,0.581
828.000,560.000,707.712,568.466,0.581
616.000,1228.000,509.769,1245.644,0.581
2300.000,1196.000,2117.107,1201.725,0.581
1156.000,682.000,1138.500,697.388,0.581
2292.000,224.000,2100.997,250.597,0.580
392.000,240.000,242.787,289.604,0.580
680.000,1316.000,575.373,1332.721,0.580
256.000,208.000,48.680,230.516,0.580
1696.000,698.000,1664.114,716.189,0.580
608.000,1590.000,400.914,1608.292,0.580
1640.000,1412.000,1503.325,1427.720,0.580
424.000,384.000,232.090,400.852,0.580
1268.000,786.000,1249.440,801.927,0.580
2476.000,1100.000,2267.880,1114.525,0.580
836.000,506.000,813.627,522.717,0.580
764.000,1100.000,658.816,1115.022,0.580
1664.000,906.000,1639.906,921.738,0.580
1640.000,1300.000,1510.876,1316.095,0.580
368.000,1444.000,199.759,1461.084,0.580
608.000,1526.000,406.065,1541.786,0.580
1544.000,1068.000,1521.748,1081.644,0.580
384.000,714.000,193.389,728.610,0.580
684.000,1220.000,586.594,1233.601,0.580
1448.000,1276.000,1322.328,1290.894,0.580
1592.000,642.000,1569.124,657.112,0.579
2276.000,1782.000,1964.414,1862.327,0.579
1384.000,906.000,1362.202,921.148,0.579
2292.000,1252.000,2116.222,1249.992,0.579
2276.000,320.000,2091.391,338.288,0.579
2292.000,1470.000,2141.434,1510.400,0.579
328.000,400.000,129.429,416.379,0.579
1552.000,914.000,1529.899,930.205,0.579
384.000,682.000,192.509,697.913,0.579
2212.000,1260.000,2050.687,1265.336,0.579
724.000,802.000,608.648,817.019,0.579
248.000,336.000,32.144,352.820,0.579
232.000,304.000,16.512,325.892,0.579
344.000,618.000,151.311,636.118,0.579
664.000,562.000,539.027,577.986,0.579
836.000,1116.000,724.691,1131.390,0.579
1824.000,216.000,1783.080,239.091,0.579
248.000,778.000,30.803,794.427,0.579
488.000,874.000,330.159,891.759,0.579
1624.000,1236.000,1696.741,1229.473,0.579
1092.000,1068.000,1005.301,1083.945,0.579
616.000,1260.000,510.931,1275.234,0.579
1172.000,1558.000,1092.583,1575.959,0.579
1252.000,698.000,1235.038,715.121,0.579
440.000,754.000,264.072,771.491,0.579
1752.000,722.000,1729.991,737.492,0.578
1212.000,1598.000,1124.182,1615.012,0.578
2292.000,160.000,2100.781,182.831,0.578
496.000,778.000,334.458,795.174,0.578
2188.000,96.000,2003.573,121.142,0.578
120.000,1180.000,125.764,1172.517,0.578
1536.000,618.000,1511.376,634.335,0.578
1116.000,1052.000,1032.905,1067.170,0.578
1164.000,1502.000,970.867,1520.339,0.578
344.000,682.000,143.434,697.206,0.578
2316.000,930.000,2147.297,945.262,0.578
1052.000,1108.000,1014.176,1122.953,0.578
1632.000,682.000,1609.377,696.914,0.578
120.000,1164.000,125.473,1155.738,0.578
1528.000,562.000,1487.264,580.221,0.578
1456.000,498.000,1432.263,513.977,0.578
248.000,192.000,37.293,215.252,0.578
2188.000,1316.000,2044.855,1341.924,0.577
1568.000,1068.000,1550.153,1081.125,0.577
544.000,1292.000,417.922,1313.577,0.577
1360.000,594.000,1343.105,610.469,0.577
2356.000,328.000,2156.503,354.768,0.577
1656.000,1308.000,1546.566,1324.403,0.577
1656.000,32.000,1613.930,59.101,0.577
956.000,1140.000,867.600,1154.656,0.577
2260.000,1068.000,2092.714,1083.833,0.577
1632.000,1148.000,1606.644,1140.192,0.577
1504.000,464.000,1479.361,478.781,0.577
1392.000,554.000,1367.791,571.797,0.577
2116.000,1396.000,2004.104,1402.744,0.577
1520.000,1470.000,1375.844,1485.408,0.577
400.000,882.000,206.420,894.521,0.577
1656.000,890.000,1632.767,903.606,0.577
2428.000,360.000,2211.825,384.724,0.577
464.000,152.000,442.171,177.046,0.577
1132.000,1550.000,916.108,1622.247,0.576
2332.000,256.000,2129.839,286.927,0.576
352.000,1412.000,191.575,1428.545,0.576
2356.000,264.000,2147.190,297.074,0.576
2244.000,1300.000,2092.818,1330.281,0.576
1260.000,450.000,1235.046,466.629,0.576
1688.000,666.000,1663.680,679.820,0.576
1368.000,988.000,1350.886,1003.974,0.576
1148.000,1276.000,1054.784,1291.806,0.576
464.000,1036.000,294.987,1050.216,0.576
2164.000,1678.000,1884.769,1764.599,0.576
544.000,1838.000,448.605,1725.254,0.576
2428.000,408.000,2228.236,421.639,0.576
908.000,786.000,811.602,800.707,0.576
1584.000,176.000,1567.534,136.591,0.576
2196.000,56.000,2009.180,79.901,0.576
1108.000,1220.000,1022.107,1235.940,0.576
328.000,360.000,128.381,374.593,0.576
844.000,1020.000,732.279,1034.903,0.576
708.000,1132.000,630.490,1147.345,0.576
1512.000,626.000,1488.310,642.073,0.575
240.000,730.000,22.378,745.888,0.575
568.000,850.000,425.883,864.670,0.575
2460.000,1044.000,2261.340,1058.372,0.575
1036.000,360.000,1012.076,376.428,0.575
724.000,794.000,608.734,808.554,0.575
1084.000,1398.000,940.787,1413.280,0.575
424.000,706.000,247.920,721.555,0.575
456.000,866.000,282.130,879.389,0.575
1140.000,634.000,1121.871,649.954,0.575
1124.000,546.000,1101.897,489.659,0.575
2220.000,1476.000,2049.833,1499.535,0.575
1448.000,1116.000,1430.139,1129.442,0.575
2532.000,1508.000,2316.858,1514.623,0.574
924.000,1156.000,837.402,1172.811,0.574
1360.000,544.000,1335.800,560.872,0.574
1672.000,408.000,1639.863,431.933,0.574
280.000,1196.000,64.587,1212.237,0.574
1552.000,594.000,1529.683,609.589,0.574
672.000,658.000,551.516,675.685,0.574
1496.000,674.000,1477.447,689.999,0.574
1648.000,738.000,1624.103,753.037,0.574
1212.000,1220.000,1133.417,1234.976,0.574
2132.000,1236.000,1996.088,1241.768,0.574
1164.000,1244.000,1075.362,1259.734,0.574
2388.000,32.000,2170.927,63.850,0.574
1360.000,914.000,1336.550,929.166,0.574
1568.000,1364.000,1441.373,1379.208,0.574
1472.000,1332.000,1342.125,1345.034,0.574
2532.000,272.000,2309.919,296.289,0.574
756.000,706.000,643.657,721.874,0.574
1624.000,48.000,1577.780,74.501,0.574
1464.000,1180.000,1446.445,1197.106,0.574
1728.000,16.000,1680.951,41.995,0.573
1520.000,464.000,1495.866,478.074,0.573
1696.000,458.000,1649.052,500.315,0.573
264.000,658.000,49.776,674.489,0.573
288.000,850.000,77.440,865.630,0.573
1140.000,1300.000,1042.756,1315.703,0.573
2228.000,56.000,2041.866,86.975,0.573
2332.000,48.000,2131.168,79.803,0.573
2212.000,1630.000,2036.974,1647.116,0.573
1204.000,1172.000,1133.836,1187.043,0.573
2308.000,1348.000,2122.355,1365.846,0.573
1704.000,930.000,1678.313,946.068,0.573
536.000,826.000,377.525,841.257,0.573
1400.000,626.000,1383.221,640.628,0.573
2000.000,1164.000,1943.850,1014.479,0.573
568.000,842.000,415.097,856.937,0.573
1336.000,938.000,1317.526,951.283,0.573
1172.000,1316.000,1069.453,1331.631,0.573
2508.000,144.000,2291.029,166.487,0.573
2508.000,610.000,2330.075,632.639,0.573
704.000,770.000,586.146,785.727,0.572
1768.000,874.000,1737.443,889.258,0.572
900.000,674.000,803.504,689.475,0.572
844.000,1276.000,740.720,1293.106,0.572
1568.000,1316.000,1440.112,1325.479,0.572
1568.000,850.000,1545.480,865.447,0.572
1728.000,408.000,1695.523,432.621,0.572
1808.000,1252.000,1784.856,1245.859,0.572
1196.000,1542.000,989.374,1557.172,0.572
2244.000,786.000,2068.836,855.278,0.572
996.000,1340.000,861.095,1356.295,0.572
1276.000,1004.000,1259.505,1018.616,0.572
1504.000,682.000,1479.668,696.312,0.572
1964.000,1204.000,1867.212,1211.682,0.572
2420.000,442.000,2210.704,464.953,0.572
932.000,618.000,835.074,634.981,0.572
2028.000,1308.000,1899.057,1315.907,0.572
1520.000,1060.000,1498.296,1073.519,0.572
296.000,914.000,86.559,928.587,0.572
568.000,738.000,423.447,747.182,0.571
1680.000,424.000,1650.036,448.930,0.571
1552.000,778.000,1527.512,791.870,0.571
296.000,818.000,80.787,835.036,0.571
664.000,1308.000,558.756,1325.796,0.571
1076.000,1140.000,1009.983,1156.271,0.571
2436.000,434.000,2233.342,448.433,0.571
1600.000,1276.000,1559.980,1283.797,0.571
2244.000,1502.000,2069.542,1522.556,0.571
1592.000,650.000,1567.894,664.936,0.571
796.000,770.000,675.842,778.507,0.571
256.000,1478.000,79.371,1495.274,0.571
2252.000,996.000,2102.695,987.566,0.571
632.000,1268.000,529.283,1286.251,0.571
1416.000,570.000,1392.452,585.905,0.571
1020.000,1244.000,937.995,1259.374,0.571
2476.000,1606.000,2235.808,1615.109,0.571
1956.000,1204.000,1859.928,1212.653,0.570
1368.000,738.000,1349.803,753.034,0.570
772.000,1196.000,675.506,1211.984,0.570
328.000,272.000,129.831,287.975,0.570
632.000,850.000,496.822,860.568,0.570
464.000,842.000,289.327,857.824,0.570
1376.000,1044.000,1357.793,1060.623,0.570
804.000,1428.000,666.892,1442.137,0.570
2412.000,312.000,2197.235,335.809,0.570
1268.000,578.000,1245.578,592.834,0.570
624.000,1372.000,423.236,1378.162,0.570
296.000,490.000,89.089,508.194,0.570
680.000,898.000,554.689,913.898,0.570
1512.000,482.000,1487.107,500.809,0.570
1792.000,248.000,1751.837,269.881,0.570
1116.000,1430.000,954.627,1446.577,0.570
852.000,1124.000,747.793,1139.504,0.570
264.000,352.000,48.724,366.976,0.570
616.000,1422.000,423.810,1430.728,0.570
1672.000,24.000,1696.625,54.665,0.570
2532.000,450.000,2314.510,474.054,0.569
376.000,874.000,183.122,888.362,0.569
2308.000,240.000,2117.104,264.768,0.569
304.000,504.000,103.187,518.904,0.569
480.000,818.000,314.531,832.944,0.569
240.000,280.000,24.445,298.355,0.569
2532.000,930.000,2324.551,946.709,0.569
1832.000,1332.000,1690.213,1340.219,0.569
908.000,722.000,806.840,739.657,0.569
1252.000,658.000,1233.267,674.838,0.569
2124.000,1396.000,2012.933,1401.345,0.569
2252.000,1694.000,2010.531,1814.957,0.569
1172.000,610.000,1149.177,626.211,0.569
440.000,858.000,264.263,873.925,0.569
1640.000,440.000,1614.231,456.136,0.569
312.000,1324.000,97.949,1354.629,0.569
1584.000,434.000,1552.721,449.544,0.569
1028.000,674.000,941.657,691.690,0.569
2340.000,328.000,2139.680,352.262,0.569
988.000,866.000,877.879,913.239,0.569
1180.000,938.000,1107.814,953.301,0.569
552.000,256.000,533.363,287.376,0.569
1252.000,818.000,1230.585,832.579,0.569
1736.000,1244.000,1704.618,1252.989,0.569
844.000,1124.000,740.381,1139.115,0.569
1936.000,32.000,1885.417,61.618,0.569
2340.000,988.000,2157.870,1003.569,0.568
716.000,1068.000,587.463,1084.404,0.568
600.000,938.000,457.551,952.407,0.568
416.000,850.000,232.684,865.293,0.568
1840.000,80.000,1792.118,105.522,0.568
1512.000,464.000,1486.950,478.508,0.568
1252.000,1060.000,1223.368,1073.581,0.568
2084.000,160.000,1946.566,143.759,0.568
184.000,1324.000,71.647,1323.483,0.568
2492.000,810.000,2314.777,832.200,0.568
1472.000,434.000,1445.939,450.677,0.568
1028.000,1340.000,914.899,1355.714,0.567
764.000,1076.000,691.311,1090.578,0.567
892.000,1356.000,772.883,1371.815,0.567
528.000,682.000,376.161,705.312,0.567
700.000,1220.000,601.638,1233.717,0.567
280.000,858.000,65.324,874.271,0.567
812.000,1630.000,619.620,1646.628,0.567
2460.000,352.000,2243.264,375.032,0.567
1464.000,1004.000,1447.708,1017.510,0.567
1140.000,1292.000,1043.274,1308.297,0.567
748.000,1382.000,597.310,1408.610,0.567
1680.000,16.000,1705.037,48.391,0.567
1092.000,1140.000,1022.779,1155.363,0.567
1116.000,1236.000,1029.234,1252.373,0.567
1980.000,1148.000,1868.622,1180.733,0.567
1512.000,1020.000,1494.226,1035.728,0.567
384.000,898.000,192.032,914.857,0.567
892.000,674.000,788.492,688.638,0.566
1124.000,1204.000,1045.548,1218.959,0.566
892.000,538.000,869.060,554.997,0.566
568.000,802.000,432.368,811.703,0.566
1520.000,312.000,1552.232,161.785,0.566
1236.000,770.000,1219.355,785.512,0.566
1052.000,1308.000,946.370,1323.489,0.566
672.000,1348.000,544.176,1363.700,0.566
1328.000,738.000,1312.645,753.994,0.566
844.000,514.000,820.537,530.566,0.566
2260.000,1188.000,2083.970,1196.665,0.566
892.000,442.000,859.107,456.044,0.566
836.000,1606.000,610.685,1623.280,0.566
2140.000,1020.000,2003.137,1030.648,0.566
280.000,706.000,64.876,721.220,0.566
1488.000,930.000,1465.245,944.428,0.566
1784.000,24.000,1741.465,49.198,0.566
656.000,544.000,527.263,557.350,0.566
360.000,650.000,168.390,664.492,0.566
128.000,1172.000,133.996,1164.738,0.566
1600.000,666.000,1576.788,681.763,0.566
1268.000,834.000,1242.848,848.880,0.566
624.000,826.000,489.558,841.029,0.566
2532.000,714.000,2349.542,738.065,0.566
1268.000,418.000,1243.530,411.080,0.566
2428.000,1044.000,2227.734,1058.609,0.565
900.000,698.000,797.563,713.241,0.565
1020.000,1774.000,771.523,1790.464,0.565
2372.000,1068.000,2186.611,1083.277,0.565
1720.000,818.000,1688.545,825.878,0.565
1276.000,1028.000,1250.656,1043.384,0.565
2372.000,160.000,2164.131,186.022,0.565
344.000,778.000,145.966,793.276,0.565
1464.000,722.000,1445.977,738.122,0.565
1260.000,1188.000,1197.901,1201.756,0.565
1584.000,650.000,1560.805,666.133,0.565
608.000,1558.000,407.317,1576.600,0.565
1408.000,706.000,1385.839,721.628,0.565
632.000,1124.000,495.872,1139.267,0.565
1528.000,1404.000,1392.893,1419.553,0.565
528.000,1060.000,359.742,1075.767,0.565
640.000,482.000,534.378,513.326,0.565
1464.000,504.000,1439.931,520.226,0.565
1228.000,1470.000,1050.769,1486.240,0.565
2244.000,1534.000,2082.017,1579.935,0.565
1568.000,1284.000,1486.134,1301.117,0.565
2300.000,176.000,2109.551,200.689,0.565
2396.000,1132.000,2300.065,1163.116,0.565
1236.000,1292.000,1142.466,1307.854,0.565
2540.000,264.000,2317.367,287.060,0.565
2572.000,40.000,2330.851,69.699,0.565
1560.000,594.000,1537.994,609.474,0.564
272.000,200.000,64.706,223.483,0.564
2284.000,256.000,2097.965,281.796,0.564
756.000,762.000,642.285,775.453,0.564
2252.000,1188.000,2075.646,1198.185,0.564
2516.000,458.000,2301.461,481.996,0.564
988.000,586.000,969.420,600.523,0.564
1260.000,1164.000,1198.365,1178.196,0.564
756.000,1374.000,627.556,1392.124,0.564
2228.000,1790.000,1900.262,1902.723,0.564
1424.000,802.000,1407.514,816.702,0.564
2356.000,650.000,2267.688,746.925,0.564
740.000,746.000,626.040,762.247,0.564
360.000,762.000,167.358,778.344,0.564
2036.000,1582.000,1905.804,1595.485,0.564
1600.000,730.000,1577.343,745.093,0.564
844.000,1268.000,741.787,1286.332,0.564
1624.000,480.000,1597.414,498.074,0.564
2412.000,442.000,2202.222,464.555,0.564
628.000,304.000,1053.926,336.544,0.564
1568.000,988.000,1550.901,988.584,0.564
2316.000,996.000,2139.575,1011.246,0.564
1648.000,1398.000,1518.566,1411.024,0.564
336.000,552.000,136.461,567.853,0.564
1656.000,1316.000,1546.897,1332.088,0.564
1076.000,1148.000,1008.904,1164.205,0.564
2276.000,192.000,2085.192,216.982,0.564
1928.000,1598.000,1802.897,1614.799,0.564
1648.000,1132.000,1625.221,1123.443,0.563
1592.000,794.000,1569.238,850.680,0.563
2332.000,1406.000,2163.803,1374.865,0.563
2404.000,176.000,2187.152,209.561,0.563
1768.000,72.000,1720.000,95.717,0.563
1624.000,1140.000,1597.174,1131.748,0.563
360.000,1406.000,200.585,1423.041,0.563
1784.000,666.000,1752.586,681.676,0.563
264.000,578.000,50.005,595.426,0.563
2508.000,996.000,2308.406,1012.303,0.563
884.000,1212.000,779.336,1229.253,0.563
780.000,562.000,659.752,577.586,0.563
544.000,586.000,392.408,609.175,0.563
2348.000,1758.000,2188.044,1926.007,0.563
688.000,1444.000,536.063,1457.712,0.563
680.000,1188.000,576.604,1195.376,0.563
1456.000,1068.000,1438.892,1084.315,0.563
424.000,554.000,255.498,578.797,0.563
1464.000,538.000,1447.445,555.034,0.563
2468.000,1020.000,2269.808,1036.266,0.563
1108.000,618.000,1086.848,632.413,0.563
264.000,360.000,49.774,374.473,0.563
2516.000,64.000,2285.641,95.306,0.562
764.000,1340.000,652.870,1355.224,0.562
1392.000,1060.000,1372.968,1073.851,0.562
448.000,1100.000,327.027,1115.839,0.562
2516.000,296.000,2292.108,320.571,0.562
2284.000,1526.000,2101.817,1549.301,0.562
1924.000,1574.000,1939.798,1667.450,0.562
1576.000,906.000,1553.886,921.455,0.562
2444.000,1718.000,2235.650,1741.444,0.562
1552.000,1084.000,1529.471,1097.479,0.562
2332.000,1044.000,2146.139,1061.104,0.562
1656.000,376.000,1633.457,393.004,0.562
2404.000,152.000,2190.875,181.737,0.562
632.000,786.000,498.371,802.134,0.562
1528.000,714.000,1511.138,730.371,0.562
304.000,786.000,102.695,803.041,0.562
360.000,690.000,161.424,705.529,0.562
1132.000,1300.000,1034.008,1315.280,0.562
2428.000,914.000,2243.653,929.590,0.561
1640.000,496.000,1617.437,512.018,0.561
2260.000,1476.000,2083.296,1499.399,0.561
1896.000,56.000,1846.511,79.362,0.561
692.000,1300.000,588.581,1317.368,0.561
876.000,682.000,770.588,694.922,0.561
1212.000,586.000,1193.932,601.354,0.561
1164.000,826.000,1086.433,841.124,0.561
908.000,1100.000,813.757,1114.389,0.561
1648.000,24.000,1606.337,49.646,0.561
876.000,368.000,852.423,384.579,0.561
2284.000,120.000,2092.937,143.100,0.561
664.000,1180.000,535.993,1195.301,0.561
528.000,722.000,373.670,738.140,0.561
296.000,786.000,89.407,803.151,0.561
1268.000,570.000,1244.394,585.020,0.561
1912.000,200.000,1856.298,246.392,0.561
376.000,1188.000,183.185,1203.944,0.561
1036.000,586.000,1013.056,602.205,0.561
280.000,570.000,71.756,587.571,0.561
844.000,1356.000,726.482,1372.759,0.561
1376.000,666.000,1358.140,683.145,0.561
1360.000,482.000,1334.265,498.857,0.561
1252.000,666.000,1233.577,682.583,0.561
1768.000,866.000,1736.887,881.948,0.561
1584.000,1276.000,1542.932,1283.311,0.560
560.000,698.000,417.821,704.261,0.560
1336.000,1052.000,1313.069,1065.950,0.560
1544.000,602.000,1520.664,617.711,0.560
828.000,1364.000,708.549,1381.017,0.560
1592.000,1268.000,1552.023,1276.013,0.560
1592.000,658.000,1567.261,674.537,0.560
1784.000,264.000,1744.039,286.143,0.560
844.000,1404.000,699.900,1426.551,0.560
1084.000,426.000,1060.403,442.793,0.560
608.000,216.000,406.996,223.245,0.560
964.000,1276.000,868.232,1291.465,0.560
1360.000,586.000,1341.776,601.555,0.560
2420.000,802.000,2282.254,872.549,0.560
376.000,778.000,186.926,794.428,0.560
1276.000,320.000,1246.146,335.821,0.560
1408.000,1212.000,1326.194,1227.380,0.560
648.000,1492.000,455.946,1522.009,0.560
2444.000,1766.000,2245.014,1783.237,0.560
1592.000,1404.000,1457.518,1417.993,0.560
1020.000,634.000,1004.018,652.047,0.560
2548.000,1068.000,2337.176,1081.371,0.560
740.000,1412.000,581.584,1426.682,0.560
2332.000,514.000,2265.984,587.131,0.560
1696.000,1060.000,1654.814,1077.704,0.560
1848.000,192.000,1857.530,149.726,0.559
2436.000,1076.000,2237.234,1090.220,0.559
584.000,1020.000,415.423,1034.759,0.559
2084.000,1004.000,1947.355,1043.720,0.559
344.000,272.000,145.986,289.726,0.559
2276.000,1236.000,2099.994,1234.788,0.559
812.000,1212.000,706.615,1227.727,0.559
1560.000,1060.000,1542.417,1072.631,0.559
1544.000,1052.000,1522.582,1066.583,0.559
1584.000,626.000,1564.870,640.410,0.559
2444.000,1702.000,2364.570,1799.906,0.559
2188.000,1092.000,2034.568,1100.310,0.559
1496.000,1292.000,1368.361,1307.188,0.559
1060.000,368.000,1034.907,382.909,0.559
852.000,754.000,747.935,768.360,0.559
1640.000,1396.000,1509.495,1409.061,0.559
1924.000,96.000,1884.201,120.795,0.559
1480.000,40.000,1433.194,64.847,0.559
272.000,232.000,63.578,255.785,0.559
1752.000,586.000,1709.194,603.314,0.559
2492.000,442.000,2278.420,465.683,0.559
1076.000,1068.000,989.064,1083.342,0.559
1368.000,914.000,1346.129,928.213,0.558
1528.000,1068.000,1506.324,1081.528,0.558
264.000,474.000,50.674,491.033,0.558
1744.000,1332.000,1726.816,1372.002,0.558
440.000,1380.000,215.659,1404.884,0.558
860.000,1508.000,763.412,1532.020,0.558
544.000,1020.000,400.913,1037.797,0.558
2356.000,458.000,2162.722,473.311,0.558
1584.000,538.000,1560.406,551.507,0.558
240.000,1332.000,65.557,1348.166,0.558
664.000,1364.000,529.148,1380.006,0.558
892.000,1364.000,765.264,1378.683,0.558
852.000,1404.000,707.700,1427.616,0.558
1840.000,690.000,1793.476,706.897,0.558
1728.000,834.000,1697.425,849.177,0.558
2204.000,1444.000,2035.759,1466.816,0.558
664.000,1188.000,535.420,1203.891,0.558
1464.000,906.000,1446.446,920.258,0.558
2016.000,1436.000,1991.331,1426.782,0.558
504.000,1268.000,257.743,1325.046,0.558
716.000,1260.000,628.726,1275.986,0.558
1584.000,698.000,1561.498,711.990,0.558
288.000,914.000,77.956,928.514,0.557
352.000,224.000,190.704,269.388,0.557
1464.000,432.000,1439.613,448.986,0.557
704.000,570.000,586.131,586.816,0.557
1480.000,1164.000,1462.188,1174.728,0.557
696.000,1428.000,542.703,1444.816,0.557
1512.000,384.000,1489.661,400.949,0.557
2236.000,280.000,2058.368,306.625,0.557
2412.000,32.000,2189.018,63.435,0.557
2556.000,954.000,2532.531,945.702,0.557
2004.000,1308.000,1876.187,1314.127,0.557
272.000,1092.000,55.638,1106.755,0.557
1672.000,778.000,1648.245,793.432,0.557
448.000,1414.000,295.764,1430.472,0.557
1336.000,578.000,1314.193,594.596,0.557
304.000,1460.000,135.233,1474.494,0.557
1640.000,456.000,1615.054,472.758,0.557
2500.000,434.000,2284.445,456.432,0.557
1408.000,722.000,1389.364,737.778,0.557
1236.000,682.000,1218.459,698.676,0.556
940.000,1582.000,762.933,1591.259,0.556
1624.000,794.000,1598.207,808.265,0.556
1236.000,1052.000,1206.600,1065.172,0.556
296.000,1028.000,81.917,1044.028,0.556
1132.000,634.000,1113.406,650.444,0.556
1108.000,1052.000,1025.315,1066.926,0.556
496.000,248.000,310.147,233.683,0.556
1544.000,1420.000,1407.261,1434.270,0.556
384.000,1438.000,207.651,1455.731,0.556
1592.000,626.000,1573.696,641.009,0.556
2016.000,1172.000,1960.838,1023.110,0.556
1100.000,1060.000,1017.808,1075.819,0.556
1180.000,1404.000,1049.290,1421.926,0.556
2556.000,988.000,2348.818,1003.554,0.556
280.000,1012.000,64.717,1027.658,0.556
1044.000,1324.000,939.835,1339.812,0.556
1140.000,586.000,1123.542,602.373,0.556
1052.000,602.000,1019.592,617.721,0.556
1376.000,762.000,1358.561,778.916,0.556
464.000,866.000,294.965,880.926,0.556
1864.000,32.000,1814.670,59.504,0.555
2428.000,1036.000,2228.680,1050.970,0.555
1632.000,996.000,1606.382,1009.840,0.555
900.000,1582.000,726.595,1590.127,0.555
2188.000,264.000,2011.853,297.797,0.555
1624.000,770.000,1598.364,786.670,0.555
1400.000,1092.000,1376.296,1109.054,0.555
1488.000,826.000,1462.469,839.666,0.555
2524.000,1806.000,2314.750,1824.113,0.555
804.000,498.000,781.735,515.592,0.555
1752.000,1468.000,1591.130,1482.433,0.555
1132.000,1316.000,1025.176,1332.538,0.555
2300.000,1052.000,2124.726,1066.583,0.555
1916.000,184.000,1891.943,183.873,0.555
1276.000,296.000,1246.361,312.554,0.555
2340.000,1020.000,2155.795,1036.189,0.555
648.000,1372.000,512.094,1386.857,0.555
152.000,1164.000,152.601,1156.075,0.554
1132.000,1196.000,1059.650,1210.544,0.554
2340.000,232.000,2147.726,254.227,0.554
796.000,1478.000,633.992,1495.064,0.554
788.000,490.000,765.822,506.240,0.554
1608.000,1092.000,1583.442,1105.569,0.554
2452.000,112.000,2236.418,142.798,0.554
304.000,778.000,102.787,794.809,0.554
1172.000,618.000,1150.351,634.103,0.554
692.000,1348.000,573.022,1361.802,0.554
1060.000,594.000,1036.317,610.065,0.554
1456.000,1284.000,1329.605,1297.184,0.554
440.000,1036.000,264.279,1051.334,0.554
392.000,634.000,205.913,651.376,0.554
908.000,690.000,809.839,705.483,0.554
1180.000,618.000,1156.958,634.288,0.554
2316.000,522.000,2249.962,596.808,0.554
740.000,706.000,625.810,722.827,0.554
1100.000,1356.000,989.781,1371.498,0.554
788.000,1188.000,700.952,1202.391,0.553
280.000,794.000,71.098,811.701,0.553
892.000,866.000,789.844,880.941,0.553
956.000,1558.000,772.946,1566.225,0.553
2396.000,280.000,2179.601,305.346,0.553
1432.000,552.000,1409.114,569.014,0.553
2204.000,128.000,2028.508,152.174,0.553
1592.000,738.000,1569.024,753.554,0.553
2220.000,240.000,2042.532,264.769,0.553
820.000,1100.000,709.375,1116.604,0.553
908.000,546.000,892.122,563.125,0.553
1512.000,682.000,1491.058,696.663,0.553
692.000,1324.000,573.083,1339.946,0.553
424.000,858.000,241.211,873.721,0.553
552.000,586.000,400.694,608.921,0.553
2116.000,1228.000,1979.639,1234.692,0.553
